ID,jobb_etter_6mnd,utdanning,sykdom_siste_aar,arbsoker_siste_aar,forerkort,arbeid_siste_2mnd,alder,fylke,yrke,kjonn
4388,Nei,VGS fullf,Nei,Nei,Nei,Ja,34,Akershus,"Salg, service og omsorg",Kvinne
4407,Ja,VGS fullf,Nei,Ja,Ja,Ja,29,Akershus,"Salg, service og omsorg",Mann
4408,Ja,VGS fullf,Nei,Nei,Nei,Nei,25,Akershus,"Salg, service og omsorg",Mann
4415,Nei,,Ja,Ja,Nei,Nei,24,Akershus,Renholdere og hjelpepleiere,Mann
4420,Nei,VGS ikke fullf,Nei,Nei,Nei,Nei,33,Akershus,Kontoryrker,Kvinne
4456,Ja,VGS ikke fullf,Nei,Nei,Nei,Ja,49,Akershus,Maskin og transportarbeidere,Mann
4457,Ja,VGS fullf,Nei,Nei,Nei,Nei,27,Akershus,Høgskoleyrker,Mann
4482,Nei,Grunnskole,Nei,Nei,Nei,Nei,30,Akershus,Renholdere og hjelpepleiere,Kvinne
4486,Nei,VGS fullf,Nei,Ja,Nei,Ja,31,Akershus,Kontoryrker,Mann
4499,Nei,Grunnskole,Ja,Ja,Ja,Nei,33,Akershus,Kontoryrker,Mann
4540,Ja,VGS ikke fullf,Nei,Nei,Ja,Ja,55,Akershus,Akademiske yrker,Mann
4541,Nei,VGS fullf,Nei,Nei,Nei,Ja,25,Akershus,Renholdere og hjelpepleiere,Kvinne
4544,Nei,Høyere utd u4 år,Ja,Nei,Ja,Nei,50,Akershus,"Salg, service og omsorg",Mann
4545,Nei,VGS ikke fullf,Nei,Nei,Nei,Nei,40,Akershus,Renholdere og hjelpepleiere,Kvinne
4572,Ja,,Ja,Nei,Nei,Ja,31,Akershus,Akademiske yrker,Mann
4576,Ja,Høyere utd u4 år,Nei,Ja,Ja,Nei,26,Akershus,Håndverkere,Kvinne
4581,Nei,VGS ikke fullf,Nei,Nei,Nei,Nei,31,Akershus,Renholdere og hjelpepleiere,Mann
4605,Ja,VGS ikke fullf,Nei,Ja,Nei,Ja,36,Akershus,Høgskoleyrker,Mann
4650,Nei,Grunnskole,Nei,Nei,Ja,Nei,33,Akershus,Annet,Kvinne
4670,Ja,Høyere utd 4 år+,Ja,Nei,Nei,Ja,40,Akershus,Høgskoleyrker,Mann
4671,Ja,VGS ikke fullf,Ja,Nei,Ja,Ja,32,Akershus,Akademiske yrker,Mann
4689,Ja,VGS fullf,Nei,Nei,Nei,Ja,45,Akershus,Høgskoleyrker,Kvinne
4709,Nei,VGS ikke fullf,Nei,Nei,Nei,Nei,52,Akershus,Akademiske yrker,Mann
4712,Nei,VGS fullf,Nei,Nei,Nei,Nei,46,Akershus,Maskin og transportarbeidere,Mann
4725,Ja,Grunnskole,Nei,Ja,Ja,Ja,29,Akershus,Kontoryrker,Mann
4785,Nei,Høyere utd u4 år,Ja,Nei,Nei,Nei,38,Akershus,Håndverkere,Kvinne
4791,Nei,VGS fullf,Nei,Ja,Ja,Nei,37,Akershus,Annet,Kvinne
4792,Ja,VGS fullf,Nei,Nei,Ja,Ja,28,Akershus,Håndverkere,Kvinne
4808,Nei,Høyere utd 4 år+,Nei,Ja,Ja,Nei,36,Akershus,"Salg, service og omsorg",Kvinne
4818,Ja,,Nei,Nei,Nei,Ja,35,Akershus,"Salg, service og omsorg",Kvinne
4820,Nei,VGS fullf,Nei,Nei,Nei,Nei,29,Akershus,Akademiske yrker,Mann
4837,Nei,VGS ikke fullf,Nei,Nei,Nei,Nei,32,Akershus,Renholdere og hjelpepleiere,Kvinne
4859,Ja,,Nei,Ja,Ja,Ja,33,Akershus,Annet,Kvinne
4873,Nei,Grunnskole,Ja,Ja,Nei,Nei,18,Akershus,Kontoryrker,Mann
4892,Ja,VGS ikke fullf,Nei,Nei,Nei,Ja,41,Akershus,Håndverkere,Mann
4913,Ja,VGS fullf,Nei,Nei,Nei,Ja,33,Akershus,Akademiske yrker,Mann
4917,Nei,VGS fullf,Nei,Ja,Ja,Nei,34,Akershus,"Salg, service og omsorg",Mann
4924,Nei,VGS fullf,Nei,Nei,Nei,Ja,34,Akershus,"Salg, service og omsorg",Mann
4936,Ja,VGS fullf,Nei,Nei,Nei,Ja,31,Akershus,"Salg, service og omsorg",Mann
4955,Ja,,Nei,Nei,Nei,Ja,34,Akershus,Renholdere og hjelpepleiere,Mann
4963,Nei,VGS fullf,Nei,Ja,Ja,Ja,45,Akershus,Kontoryrker,Kvinne
4972,Ja,Høyere utd u4 år,Nei,Nei,Ja,Ja,27,Akershus,"Salg, service og omsorg",Mann
4977,Ja,VGS ikke fullf,Nei,Ja,Nei,Ja,22,Akershus,Maskin og transportarbeidere,Mann
4980,Nei,VGS fullf,Ja,Nei,Nei,Nei,36,Akershus,"Bønder, fiskere, mv",Mann
4988,Nei,Høyere utd u4 år,Nei,Ja,Ja,Ja,45,Akershus,Akademiske yrker,Mann
4989,Nei,VGS ikke fullf,Nei,Nei,Ja,Nei,27,Akershus,Høgskoleyrker,Mann
5008,Nei,VGS fullf,Nei,Nei,Nei,Nei,32,Akershus,"Salg, service og omsorg",Kvinne
5009,Ja,VGS fullf,Ja,Nei,Ja,Ja,25,Akershus,Renholdere og hjelpepleiere,Mann
5038,Nei,VGS ikke fullf,Nei,Nei,Nei,Ja,29,Akershus,Håndverkere,Mann
5051,Ja,VGS fullf,Nei,Nei,Ja,Ja,31,Akershus,Renholdere og hjelpepleiere,Mann
5054,Ja,VGS ikke fullf,Nei,Nei,Nei,Ja,35,Akershus,Håndverkere,Kvinne
5125,Nei,Grunnskole,Nei,Nei,Nei,Nei,60,Akershus,"Salg, service og omsorg",Kvinne
5130,Nei,VGS ikke fullf,Nei,Nei,Nei,Nei,45,Akershus,Høgskoleyrker,Mann
5136,Ja,VGS fullf,Ja,Ja,Nei,Nei,28,Akershus,"Salg, service og omsorg",Kvinne
5156,Ja,,Ja,Nei,Ja,Ja,27,Akershus,Akademiske yrker,Mann
5180,Nei,VGS fullf,Nei,Nei,Nei,Nei,39,Akershus,Maskin og transportarbeidere,Kvinne
5191,Ja,Høyere utd u4 år,Nei,Nei,Nei,Ja,31,Akershus,"Salg, service og omsorg",Kvinne
5201,Nei,,Ja,Ja,Nei,Nei,45,Akershus,Håndverkere,Mann
5204,Ja,Høyere utd u4 år,Ja,Nei,Nei,Nei,27,Akershus,"Salg, service og omsorg",Mann
5212,Nei,Grunnskole,Nei,Nei,Ja,Ja,21,Akershus,Høgskoleyrker,Kvinne
5218,Ja,Grunnskole,Nei,Nei,Ja,Ja,18,Akershus,Høgskoleyrker,Kvinne
5247,Ja,,Nei,Nei,Ja,Nei,28,Akershus,Annet,Mann
5253,Nei,VGS fullf,Nei,Nei,Nei,Nei,38,Akershus,Kontoryrker,Mann
5293,Nei,VGS fullf,Nei,Ja,Ja,Nei,29,Akershus,"Salg, service og omsorg",Kvinne
5311,Nei,Grunnskole,Nei,Nei,Ja,Nei,35,Akershus,Annet,Mann
5316,Nei,VGS fullf,Nei,Ja,Nei,Nei,36,Akershus,Akademiske yrker,Mann
5355,Ja,Høyere utd u4 år,Nei,Nei,Nei,Nei,53,Akershus,Maskin og transportarbeidere,Kvinne
5360,Nei,VGS fullf,Nei,Nei,Nei,Nei,51,Akershus,Renholdere og hjelpepleiere,Mann
5364,Ja,,Nei,Nei,Ja,Nei,28,Akershus,Ledere,Kvinne
5375,Nei,VGS fullf,Ja,Ja,Nei,Nei,30,Akershus,Renholdere og hjelpepleiere,Kvinne
5390,Ja,VGS ikke fullf,Nei,Nei,Ja,Ja,32,Akershus,Håndverkere,Kvinne
5395,Nei,VGS ikke fullf,Nei,Ja,Ja,Nei,24,Akershus,Ledere,Mann
5401,Nei,VGS ikke fullf,Nei,Nei,Ja,Nei,26,Akershus,"Salg, service og omsorg",Mann
5414,Nei,Høyere utd u4 år,Ja,Nei,Nei,Nei,40,Akershus,"Salg, service og omsorg",Mann
5416,Nei,VGS ikke fullf,Ja,Nei,Ja,Nei,42,Akershus,"Salg, service og omsorg",Mann
5419,Ja,Høyere utd u4 år,Ja,Nei,Nei,Ja,53,Akershus,Annet,Mann
5423,Nei,Grunnskole,Nei,Nei,Ja,Nei,44,Akershus,Renholdere og hjelpepleiere,Mann
5439,Ja,Høyere utd 4 år+,Ja,Nei,Ja,Ja,47,Akershus,Høgskoleyrker,Mann
5466,Nei,,Nei,Nei,Ja,Nei,59,Akershus,Ledere,Kvinne
5468,Nei,VGS ikke fullf,Ja,Nei,Nei,Nei,34,Akershus,Annet,Kvinne
5474,Ja,VGS fullf,Ja,Nei,Nei,Ja,39,Akershus,Annet,Kvinne
5489,Nei,VGS fullf,Nei,Nei,Ja,Nei,36,Akershus,"Salg, service og omsorg",Mann
5496,Ja,VGS ikke fullf,Nei,Nei,Nei,Ja,25,Akershus,Maskin og transportarbeidere,Kvinne
5497,Nei,Høyere utd u4 år,Nei,Ja,Nei,Nei,41,Akershus,Akademiske yrker,Mann
5522,Ja,VGS ikke fullf,Nei,Nei,Nei,Nei,27,Akershus,Renholdere og hjelpepleiere,Kvinne
5537,Nei,VGS ikke fullf,Nei,Ja,Nei,Nei,33,Akershus,Høgskoleyrker,Mann
5544,Ja,Høyere utd 4 år+,Ja,Nei,Nei,Ja,39,Akershus,Kontoryrker,Kvinne
5546,Ja,VGS ikke fullf,Nei,Ja,Nei,Ja,29,Akershus,Ledere,Kvinne
5548,Nei,,Nei,Ja,Nei,Ja,27,Akershus,Akademiske yrker,Mann
5559,Nei,VGS ikke fullf,Ja,Nei,Nei,Ja,37,Akershus,"Salg, service og omsorg",Kvinne
5566,Nei,Grunnskole,Nei,Nei,Ja,Nei,30,Akershus,Kontoryrker,Mann
5568,Nei,VGS ikke fullf,Nei,Nei,Nei,Nei,58,Akershus,Håndverkere,Mann
5569,Nei,,Ja,Ja,Nei,Nei,45,Akershus,Håndverkere,Kvinne
5582,Ja,VGS ikke fullf,Nei,Nei,Nei,Ja,36,Akershus,Akademiske yrker,Mann
5598,Nei,VGS ikke fullf,Ja,Nei,Ja,Nei,55,Akershus,Høgskoleyrker,Kvinne
5604,Nei,VGS fullf,Ja,Nei,Nei,Ja,54,Akershus,"Salg, service og omsorg",Mann
5611,Nei,VGS fullf,Ja,Nei,Nei,Nei,57,Akershus,Renholdere og hjelpepleiere,Mann
5612,Nei,Grunnskole,Nei,Nei,Nei,Nei,59,Akershus,Kontoryrker,Kvinne
5644,Nei,Grunnskole,Ja,Nei,Ja,Ja,39,Akershus,"Bønder, fiskere, mv",Mann
5657,Ja,VGS fullf,Ja,Ja,Ja,Ja,47,Akershus,Maskin og transportarbeidere,Mann
5660,Nei,VGS fullf,Nei,Nei,Nei,Nei,34,Akershus,Maskin og transportarbeidere,Mann
5678,Nei,VGS ikke fullf,Nei,Nei,Ja,Nei,44,Akershus,Kontoryrker,Mann
5704,Ja,VGS fullf,Ja,Nei,Ja,Ja,27,Akershus,"Salg, service og omsorg",Mann
5736,Nei,,Nei,Nei,Ja,Ja,36,Akershus,"Bønder, fiskere, mv",Kvinne
5756,Ja,Høyere utd u4 år,Nei,Nei,Nei,Ja,30,Akershus,Håndverkere,Kvinne
5802,Nei,VGS fullf,Nei,Nei,Nei,Nei,23,Akershus,Maskin og transportarbeidere,Mann
5803,Nei,Høyere utd u4 år,Nei,Nei,Nei,Nei,44,Akershus,Maskin og transportarbeidere,Kvinne
5829,Ja,VGS ikke fullf,Nei,Nei,Nei,Nei,40,Akershus,Renholdere og hjelpepleiere,Kvinne
5835,Ja,VGS ikke fullf,Nei,Nei,Nei,Nei,31,Akershus,Kontoryrker,Mann
5841,Nei,,Nei,Nei,Nei,Nei,37,Akershus,Annet,Mann
5855,Ja,,Nei,Nei,Ja,Nei,37,Akershus,Håndverkere,Mann
5868,Nei,Høyere utd u4 år,Nei,Ja,Nei,Nei,54,Akershus,Håndverkere,Mann
5886,Nei,VGS fullf,Nei,Nei,Nei,Nei,38,Akershus,Kontoryrker,Mann
5899,Ja,VGS fullf,Nei,Nei,Nei,Ja,31,Akershus,Maskin og transportarbeidere,Kvinne
5930,Ja,VGS fullf,Ja,Nei,Nei,Nei,21,Akershus,Høgskoleyrker,Mann
5940,Nei,VGS ikke fullf,Nei,Nei,Nei,Nei,46,Akershus,"Salg, service og omsorg",Mann
5952,Nei,VGS ikke fullf,Nei,Nei,Nei,Nei,48,Akershus,"Salg, service og omsorg",Mann
5959,Nei,Grunnskole,Nei,Nei,Nei,Nei,37,Akershus,"Salg, service og omsorg",Kvinne
5978,Nei,VGS fullf,Ja,Ja,Nei,Nei,55,Akershus,"Salg, service og omsorg",Mann
5980,Nei,VGS ikke fullf,Nei,Nei,Ja,Nei,40,Akershus,"Salg, service og omsorg",Kvinne
5984,Ja,VGS fullf,Nei,Nei,Nei,Ja,29,Akershus,Akademiske yrker,Mann
6005,Nei,Høyere utd u4 år,Nei,Nei,Ja,Nei,33,Akershus,"Salg, service og omsorg",Mann
6006,Ja,VGS fullf,Nei,Nei,Ja,Ja,35,Akershus,Høgskoleyrker,Kvinne
6013,Nei,Høyere utd 4 år+,Ja,Nei,Nei,Ja,26,Akershus,Håndverkere,Mann
6016,Nei,VGS fullf,Nei,Ja,Nei,Nei,41,Akershus,"Salg, service og omsorg",Mann
6028,Nei,,Nei,Ja,Ja,Ja,33,Akershus,"Salg, service og omsorg",Kvinne
6048,Nei,VGS fullf,Nei,Nei,Ja,Ja,39,Akershus,Maskin og transportarbeidere,Kvinne
6057,Nei,Grunnskole,Nei,Nei,Ja,Nei,26,Akershus,"Salg, service og omsorg",Mann
6059,Nei,,Ja,Nei,Nei,Nei,36,Akershus,Håndverkere,Mann
6072,Nei,Høyere utd 4 år+,Nei,Ja,Nei,Nei,35,Akershus,Akademiske yrker,Mann
6074,Nei,VGS ikke fullf,Ja,Nei,Ja,Nei,26,Akershus,Annet,Mann
6078,Nei,Høyere utd u4 år,Ja,Ja,Nei,Nei,45,Akershus,"Salg, service og omsorg",Kvinne
6084,Nei,VGS fullf,Nei,Ja,Ja,Nei,45,Akershus,Maskin og transportarbeidere,Mann
6107,Nei,VGS ikke fullf,Nei,Nei,Nei,Nei,42,Akershus,Maskin og transportarbeidere,Mann
6109,Ja,VGS fullf,Nei,Nei,Nei,Ja,30,Akershus,Annet,Mann
6128,Nei,VGS ikke fullf,Nei,Ja,Nei,Nei,26,Akershus,"Bønder, fiskere, mv",Kvinne
6149,Nei,VGS ikke fullf,Nei,Nei,Nei,Nei,47,Akershus,Håndverkere,Mann
6154,Ja,Høyere utd u4 år,Nei,Ja,Nei,Ja,45,Akershus,Akademiske yrker,Mann
6171,Nei,VGS fullf,Nei,Nei,Nei,Ja,31,Akershus,Renholdere og hjelpepleiere,Kvinne
6182,Nei,Grunnskole,Nei,Ja,Ja,Nei,49,Akershus,Håndverkere,Mann
6195,Nei,VGS fullf,Nei,Nei,Nei,Nei,25,Akershus,"Salg, service og omsorg",Kvinne
6229,Nei,VGS ikke fullf,Nei,Ja,Ja,Ja,50,Akershus,Høgskoleyrker,Mann
6234,Nei,,Nei,Nei,Ja,Nei,30,Akershus,Annet,Kvinne
6239,Nei,VGS ikke fullf,Nei,Nei,Ja,Ja,43,Akershus,Kontoryrker,Mann
6241,Nei,VGS ikke fullf,Nei,Nei,Ja,Nei,54,Akershus,Akademiske yrker,Mann
6242,Nei,VGS ikke fullf,Nei,Nei,Nei,Nei,36,Akershus,Maskin og transportarbeidere,Kvinne
6255,Nei,VGS ikke fullf,Nei,Ja,Ja,Nei,25,Akershus,"Salg, service og omsorg",Kvinne
6256,Nei,VGS ikke fullf,Nei,Nei,Nei,Nei,33,Akershus,Høgskoleyrker,Kvinne
6267,Ja,VGS ikke fullf,Nei,Nei,Nei,Nei,36,Akershus,Akademiske yrker,Mann
6285,Nei,VGS ikke fullf,Ja,Nei,Nei,Ja,54,Akershus,Annet,Mann
6293,Nei,VGS ikke fullf,Ja,Nei,Nei,Nei,45,Akershus,Akademiske yrker,Mann
6304,Nei,,Nei,Nei,Nei,Nei,59,Akershus,Høgskoleyrker,Mann
6311,Ja,VGS ikke fullf,Nei,Ja,Ja,Ja,30,Akershus,Maskin og transportarbeidere,Mann
6331,Ja,Grunnskole,Ja,Nei,Nei,Ja,31,Akershus,Kontoryrker,Kvinne
6351,Ja,VGS ikke fullf,Nei,Nei,Ja,Ja,29,Akershus,Håndverkere,Mann
6352,Ja,Høyere utd u4 år,Nei,Nei,Nei,Ja,31,Akershus,Høgskoleyrker,Kvinne
6356,Nei,Høyere utd u4 år,Nei,Ja,Ja,Ja,26,Akershus,Høgskoleyrker,Mann
6357,Nei,VGS ikke fullf,Nei,Nei,Nei,Nei,45,Akershus,"Salg, service og omsorg",Kvinne
6401,Ja,VGS ikke fullf,Nei,Nei,Ja,Nei,32,Akershus,Kontoryrker,Mann
6410,Nei,Høyere utd 4 år+,Nei,Ja,Nei,Ja,32,Akershus,"Salg, service og omsorg",Mann
6423,Nei,VGS ikke fullf,Nei,Ja,Nei,Ja,47,Akershus,"Salg, service og omsorg",Mann
6425,Ja,VGS fullf,Ja,Nei,Ja,Nei,23,Akershus,"Salg, service og omsorg",Kvinne
6427,Ja,Høyere utd u4 år,Nei,Ja,Ja,Ja,33,Akershus,Høgskoleyrker,Kvinne
6428,Nei,Grunnskole,Nei,Nei,Ja,Nei,42,Akershus,Renholdere og hjelpepleiere,Mann
6430,Nei,,Nei,Ja,Ja,Nei,35,Akershus,Maskin og transportarbeidere,Kvinne
6431,Nei,VGS fullf,Nei,Ja,Ja,Ja,46,Akershus,"Salg, service og omsorg",Kvinne
6432,Ja,,Nei,Nei,Nei,Ja,28,Akershus,Annet,Kvinne
6477,Nei,Grunnskole,Nei,Nei,Ja,Nei,46,Akershus,Renholdere og hjelpepleiere,Mann
6547,Nei,VGS ikke fullf,Nei,Nei,Nei,Ja,33,Akershus,Håndverkere,Mann
6557,Ja,Høyere utd 4 år+,Nei,Nei,Nei,Ja,40,Akershus,Håndverkere,Kvinne
6558,Nei,VGS fullf,Nei,Ja,Nei,Nei,35,Akershus,Høgskoleyrker,Mann
6576,Nei,VGS ikke fullf,Ja,Ja,Ja,Nei,34,Akershus,"Salg, service og omsorg",Kvinne
6596,Ja,VGS fullf,Nei,Nei,Nei,Ja,29,Akershus,Kontoryrker,Kvinne
6608,Nei,VGS ikke fullf,Nei,Nei,Ja,Ja,56,Akershus,Renholdere og hjelpepleiere,Mann
6611,Nei,VGS ikke fullf,Nei,Nei,Ja,Nei,37,Akershus,Kontoryrker,Kvinne
6622,Nei,,Nei,Nei,Ja,Nei,54,Akershus,"Salg, service og omsorg",Mann
6672,Nei,VGS ikke fullf,Ja,Ja,Nei,Nei,31,Akershus,Høgskoleyrker,Kvinne
6691,Nei,VGS fullf,Nei,Nei,Ja,Ja,42,Akershus,Høgskoleyrker,Mann
6693,Nei,Høyere utd u4 år,Nei,Nei,Ja,Ja,38,Akershus,Høgskoleyrker,Mann
6697,Nei,VGS fullf,Nei,Nei,Nei,Nei,44,Akershus,Renholdere og hjelpepleiere,Kvinne
6727,Nei,VGS ikke fullf,Nei,Nei,Nei,Nei,26,Akershus,Renholdere og hjelpepleiere,Mann
6742,Nei,Grunnskole,Ja,Ja,Nei,Ja,35,Akershus,"Salg, service og omsorg",Mann
6791,Nei,VGS fullf,Nei,Nei,Ja,Nei,40,Akershus,Annet,Mann
6806,Nei,VGS fullf,Nei,Nei,Nei,Nei,41,Akershus,Akademiske yrker,Mann
6817,Ja,VGS fullf,Nei,Nei,Ja,Ja,39,Akershus,Annet,Mann
6822,Ja,VGS fullf,Nei,Nei,Nei,Ja,35,Akershus,Renholdere og hjelpepleiere,Mann
6830,Ja,,Ja,Nei,Nei,Nei,29,Akershus,Håndverkere,Mann
6847,Ja,VGS fullf,Ja,Nei,Nei,Ja,38,Akershus,Håndverkere,Mann
6871,Nei,VGS ikke fullf,Nei,Ja,Nei,Nei,41,Akershus,Maskin og transportarbeidere,Mann
6877,Nei,VGS ikke fullf,Nei,Ja,Nei,Nei,26,Akershus,Høgskoleyrker,Mann
6885,Nei,VGS fullf,Nei,Nei,Nei,Ja,37,Akershus,Ledere,Mann
6886,Nei,VGS ikke fullf,Nei,Nei,Nei,Ja,40,Akershus,Annet,Kvinne
6902,Nei,VGS ikke fullf,Nei,Nei,Nei,Nei,41,Akershus,Renholdere og hjelpepleiere,Mann
6907,Ja,VGS fullf,Nei,Nei,Nei,Ja,30,Akershus,Høgskoleyrker,Kvinne
6915,Ja,VGS fullf,Ja,Nei,Nei,Nei,26,Akershus,"Salg, service og omsorg",Kvinne
6930,Nei,VGS ikke fullf,Nei,Nei,Nei,Nei,43,Akershus,"Salg, service og omsorg",Mann
6933,Nei,,Nei,Nei,Nei,Nei,33,Akershus,Håndverkere,Mann
6934,Nei,VGS fullf,Ja,Ja,Nei,Nei,40,Akershus,Kontoryrker,Kvinne
6944,Ja,Høyere utd u4 år,Nei,Nei,Nei,Nei,31,Akershus,Høgskoleyrker,Mann
6948,Nei,Grunnskole,Nei,Nei,Nei,Ja,41,Akershus,Akademiske yrker,Mann
6952,Nei,,Nei,Ja,Nei,Nei,44,Akershus,Akademiske yrker,Mann
6956,Ja,VGS ikke fullf,Nei,Ja,Nei,Ja,36,Akershus,Akademiske yrker,Mann
6976,Nei,VGS fullf,Nei,Nei,Nei,Nei,35,Akershus,Kontoryrker,Mann
6977,Nei,VGS fullf,Nei,Nei,Nei,Nei,42,Akershus,"Salg, service og omsorg",Kvinne
6992,Ja,VGS ikke fullf,Nei,Nei,Ja,Ja,36,Akershus,"Salg, service og omsorg",Kvinne
7062,Ja,,Nei,Ja,Ja,Ja,52,Akershus,"Salg, service og omsorg",Kvinne
7082,Nei,VGS fullf,Nei,Nei,Nei,Ja,34,Akershus,Renholdere og hjelpepleiere,Mann
7096,Ja,VGS fullf,Nei,Nei,Ja,Nei,53,Akershus,Annet,Mann
7119,Nei,Høyere utd u4 år,Nei,Nei,Nei,Nei,42,Akershus,"Salg, service og omsorg",Mann
7124,Ja,Grunnskole,Nei,Ja,Ja,Nei,28,Akershus,Håndverkere,Kvinne
7137,Nei,VGS fullf,Nei,Ja,Nei,Ja,44,Akershus,Annet,Kvinne
7142,Nei,VGS ikke fullf,Nei,Nei,Nei,Nei,34,Akershus,Annet,Mann
7187,Nei,VGS fullf,Nei,Nei,Nei,Ja,45,Akershus,"Salg, service og omsorg",Mann
7190,Ja,Grunnskole,Ja,Nei,Nei,Ja,38,Akershus,Akademiske yrker,Mann
7193,Nei,,Nei,Nei,Nei,Nei,43,Akershus,Håndverkere,Kvinne
7208,Ja,VGS fullf,Nei,Nei,Nei,Ja,28,Akershus,"Salg, service og omsorg",Kvinne
7210,Nei,VGS ikke fullf,Nei,Nei,Nei,Ja,25,Akershus,Høgskoleyrker,Mann
7217,Nei,Grunnskole,Nei,Nei,Nei,Nei,48,Akershus,Håndverkere,Kvinne
7219,Ja,Høyere utd u4 år,Nei,Ja,Nei,Ja,34,Akershus,Høgskoleyrker,Mann
7229,Ja,VGS ikke fullf,Nei,Nei,Nei,Ja,30,Akershus,Renholdere og hjelpepleiere,Mann
7254,Nei,VGS fullf,Nei,Nei,Nei,Nei,46,Akershus,Høgskoleyrker,Kvinne
7259,Nei,Grunnskole,Nei,Nei,Nei,Nei,37,Akershus,Kontoryrker,Kvinne
7261,Nei,Høyere utd 4 år+,Nei,Ja,Nei,Nei,31,Akershus,Håndverkere,Mann
7307,Nei,Høyere utd u4 år,Nei,Nei,Nei,Ja,42,Akershus,Renholdere og hjelpepleiere,Kvinne
7309,Nei,VGS ikke fullf,Nei,Nei,Nei,Nei,34,Akershus,Annet,Kvinne
7314,Nei,,Nei,Ja,Nei,Nei,42,Akershus,Annet,Mann
7327,Nei,VGS fullf,Nei,Nei,Nei,Nei,27,Akershus,Akademiske yrker,Kvinne
7352,Nei,VGS ikke fullf,Nei,Nei,Nei,Nei,50,Akershus,"Salg, service og omsorg",Mann
7367,Nei,VGS ikke fullf,Nei,Nei,Nei,Nei,38,Akershus,Høgskoleyrker,Kvinne
7371,Nei,VGS ikke fullf,Nei,Nei,Nei,Nei,36,Akershus,Høgskoleyrker,Mann
7376,Nei,VGS fullf,Nei,Nei,Nei,Nei,49,Akershus,Akademiske yrker,Mann
7382,Nei,,Nei,Nei,Nei,Ja,55,Akershus,Akademiske yrker,Kvinne
7401,Nei,Høyere utd u4 år,Ja,Nei,Nei,Nei,24,Akershus,Håndverkere,Mann
7414,Nei,VGS ikke fullf,Nei,Ja,Nei,Nei,20,Akershus,Høgskoleyrker,Mann
7420,Nei,,Nei,Nei,Nei,Nei,32,Akershus,Kontoryrker,Mann
7424,Nei,Høyere utd u4 år,Nei,Nei,Nei,Nei,42,Akershus,"Salg, service og omsorg",Kvinne
7426,Ja,VGS ikke fullf,Nei,Nei,Nei,Ja,31,Akershus,Annet,Mann
7436,Ja,Grunnskole,Nei,Ja,Nei,Ja,28,Akershus,Annet,Mann
7438,Ja,VGS ikke fullf,Nei,Nei,Nei,Ja,29,Akershus,Renholdere og hjelpepleiere,Kvinne
7452,Ja,Høyere utd u4 år,Ja,Ja,Nei,Ja,52,Akershus,Kontoryrker,Mann
7453,Ja,VGS ikke fullf,Ja,Nei,Nei,Ja,25,Akershus,Maskin og transportarbeidere,Mann
7459,Nei,,Nei,Nei,Nei,Ja,33,Akershus,Maskin og transportarbeidere,Mann
7471,Nei,VGS fullf,Nei,Nei,Nei,Nei,42,Akershus,"Salg, service og omsorg",Mann
7479,Nei,VGS ikke fullf,Nei,Nei,Nei,Nei,26,Akershus,Akademiske yrker,Mann
7488,Nei,VGS fullf,Nei,Nei,Nei,Nei,27,Akershus,Renholdere og hjelpepleiere,Mann
7489,Nei,VGS ikke fullf,Nei,Nei,Nei,Nei,31,Akershus,Maskin og transportarbeidere,Kvinne
7504,Ja,Høyere utd u4 år,Nei,Nei,Ja,Ja,27,Akershus,"Salg, service og omsorg",Mann
7509,Nei,,Ja,Nei,Nei,Nei,43,Akershus,Akademiske yrker,Mann
7540,Nei,,Nei,Nei,Nei,Nei,41,Akershus,Akademiske yrker,Kvinne
7563,Nei,VGS fullf,Nei,Ja,Nei,Nei,37,Akershus,Maskin og transportarbeidere,Kvinne
7581,Ja,Høyere utd u4 år,Ja,Nei,Ja,Ja,55,Akershus,Høgskoleyrker,Mann
7585,Nei,VGS fullf,Ja,Ja,Nei,Nei,52,Akershus,"Salg, service og omsorg",Kvinne
7606,Nei,Høyere utd u4 år,Nei,Nei,Nei,Nei,23,Akershus,"Salg, service og omsorg",Mann
7607,Nei,Høyere utd u4 år,Nei,Nei,Nei,Nei,34,Akershus,Ledere,Mann
7614,Nei,Grunnskole,Nei,Ja,Nei,Ja,40,Akershus,Renholdere og hjelpepleiere,Kvinne
7654,Ja,Høyere utd u4 år,Ja,Nei,Nei,Nei,33,Akershus,Maskin og transportarbeidere,Mann
7665,Nei,VGS fullf,Nei,Ja,Nei,Nei,58,Akershus,Kontoryrker,Kvinne
7674,Nei,VGS ikke fullf,Nei,Nei,Nei,Nei,32,Akershus,Maskin og transportarbeidere,Mann
7682,Nei,Høyere utd u4 år,Nei,Nei,Nei,Ja,46,Akershus,Ledere,Mann
7685,Ja,Høyere utd u4 år,Ja,Nei,Nei,Ja,35,Akershus,"Salg, service og omsorg",Mann
7696,Nei,VGS fullf,Nei,Ja,Nei,Nei,30,Akershus,Kontoryrker,Mann
7731,Nei,VGS ikke fullf,Ja,Nei,Nei,Nei,25,Akershus,Håndverkere,Kvinne
7733,Nei,Høyere utd u4 år,Nei,Nei,Nei,Nei,54,Akershus,Annet,Kvinne
7762,Nei,VGS ikke fullf,Nei,Nei,Nei,Nei,34,Akershus,Akademiske yrker,Kvinne
